product_id,product_name,category,subcategory,base_price,cost_price,brand
331,VoltEdge Smartphones QO-331,Electronics,Smartphones,107142.17,80514.96,VoltEdge
332,ClearView Cameras NV-332,Electronics,Cameras,94707.87,83389.05,ClearView
333,ClearView Cameras FW-333,Electronics,Cameras,6975.02,6254.37,ClearView
334,VoltEdge Headphones PR-334,Electronics,Headphones,86678.74,72213.32,VoltEdge
335,ByteWave Smartphones TO-335,Electronics,Smartphones,118260.74,104621.84,ByteWave
336,ByteWave Laptops ZM-336,Electronics,Laptops,87935.55,76229.97,ByteWave
337,ClearView Smartphones JB-337,Electronics,Smartphones,83195.86,71466.16,ClearView
338,ClearView Laptops CP-338,Electronics,Laptops,7787.58,6154.6,ClearView
339,VoltEdge Cameras EN-339,Electronics,Cameras,120706.98,94873.98,VoltEdge
340,VoltEdge Cameras XE-340,Electronics,Cameras,41746.19,35563.1,VoltEdge
341,ByteWave Smartphones DA-341,Electronics,Smartphones,28243.46,21741.3,ByteWave
342,PixelPro Tablets OK-342,Electronics,Tablets,108587.35,90020.92,PixelPro
343,TechNova Tablets MT-343,Electronics,Tablets,109103.4,85483.66,TechNova
344,PixelPro Headphones SY-344,Electronics,Headphones,96083.9,77450.06,PixelPro
345,ByteWave Tablets FZ-345,Electronics,Tablets,114332.16,86306.3,ByteWave
346,TechNova Tablets PJ-346,Electronics,Tablets,4149.05,3361.77,TechNova
347,ClearView Tablets PS-347,Electronics,Tablets,56067.01,48773.89,ClearView
348,ClearView Laptops AW-348,Electronics,Laptops,11769.28,9564.94,ClearView
349,PixelPro Cameras XG-349,Electronics,Cameras,100504.65,85775.26,PixelPro
350,TechNova Cameras XB-350,Electronics,Cameras,5406.09,4806.73,TechNova
351,VoltEdge Smartphones OL-351,Electronics,Smartphones,88092.81,67917.94,VoltEdge
352,VoltEdge Laptops ZS-352,Electronics,Laptops,62141.34,54949.13,VoltEdge
353,ClearView Laptops HD-353,Electronics,Laptops,123386.17,108410.26,ClearView
354,ClearView Tablets DJ-354,Electronics,Tablets,45868.0,35943.51,ClearView
355,ClearView Smartphones PH-355,Electronics,Smartphones,12762.37,10463.4,ClearView
356,ByteWave Laptops DI-356,Electronics,Laptops,13983.53,10855.73,ByteWave
357,PixelPro Smartphones ZD-357,Electronics,Smartphones,122273.43,106362.13,PixelPro
358,PixelPro Smartphones QH-358,Electronics,Smartphones,103394.33,92416.18,PixelPro
359,TechNova Tablets JM-359,Electronics,Tablets,119137.55,105003.91,TechNova
360,TechNova Headphones UW-360,Electronics,Headphones,117281.68,104639.22,TechNova
361,PixelPro Laptops CN-361,Electronics,Laptops,117159.42,88794.82,PixelPro
362,ClearView Tablets UG-362,Electronics,Tablets,45073.47,35057.07,ClearView
363,ClearView Headphones BJ-363,Electronics,Headphones,70913.18,57466.52,ClearView
364,VoltEdge Smartphones CK-364,Electronics,Smartphones,8931.25,7818.42,VoltEdge
365,PixelPro Headphones VE-365,Electronics,Headphones,11302.6,9753.4,PixelPro
366,TechNova Cameras CQ-366,Electronics,Cameras,109485.81,94937.11,TechNova
367,ByteWave Tablets WP-367,Electronics,Tablets,26036.27,20348.52,ByteWave
368,ClearView Headphones OR-368,Electronics,Headphones,71198.99,56398.12,ClearView
369,TechNova Cameras XX-369,Electronics,Cameras,63686.5,56539.03,TechNova
370,VoltEdge Headphones HF-370,Electronics,Headphones,30687.9,25693.14,VoltEdge
371,ClearView Laptops OP-371,Electronics,Laptops,25077.39,18955.57,ClearView
372,ByteWave Smartphones RC-372,Electronics,Smartphones,106395.68,85721.43,ByteWave
373,ClearView Tablets ET-373,Electronics,Tablets,96894.59,79867.62,ClearView
374,TechNova Smartphones SP-374,Electronics,Smartphones,66193.5,53735.3,TechNova
375,ByteWave Smartphones RV-375,Electronics,Smartphones,51857.34,41956.31,ByteWave
376,ClearView Smartphones UI-376,Electronics,Smartphones,55028.23,47240.41,ClearView
377,PixelPro Headphones FI-377,Electronics,Headphones,114395.96,99341.53,PixelPro
378,PixelPro Cameras JO-378,Electronics,Cameras,80418.79,63533.5,PixelPro
379,PixelPro Headphones YS-379,Electronics,Headphones,90614.82,69197.57,PixelPro
380,ClearView Smartphones JT-380,Electronics,Smartphones,49114.69,40426.68,ClearView
381,ByteWave Cameras NE-381,Electronics,Cameras,12365.07,10317.73,ByteWave
382,ByteWave Tablets AA-382,Electronics,Tablets,57881.94,47623.95,ByteWave
383,ClearView Laptops VI-383,Electronics,Laptops,75747.05,66314.38,ClearView
384,TechNova Headphones DA-384,Electronics,Headphones,121298.89,104472.31,TechNova
385,ByteWave Cameras DN-385,Electronics,Cameras,43348.0,33983.92,ByteWave
386,ByteWave Tablets AY-386,Electronics,Tablets,32680.37,28261.95,ByteWave
387,VoltEdge Smartphones XL-387,Electronics,Smartphones,57484.95,48883.28,VoltEdge
388,PixelPro Cameras SB-388,Electronics,Cameras,84996.24,74638.3,PixelPro
389,ClearView Cameras WK-389,Electronics,Cameras,75134.01,56929.98,ClearView
390,ClearView Laptops YE-390,Electronics,Laptops,49902.39,40379.48,ClearView
391,ClearView Cameras AW-391,Electronics,Cameras,61430.34,47508.65,ClearView
392,ClearView Tablets TW-392,Electronics,Tablets,108570.16,88623.54,ClearView
393,ByteWave Headphones YA-393,Electronics,Headphones,8136.72,6118.78,ByteWave
394,ByteWave Laptops IV-394,Electronics,Laptops,117329.29,104903.94,ByteWave
395,ByteWave Headphones VI-395,Electronics,Headphones,116998.88,99750.51,ByteWave
396,VoltEdge Laptops ZM-396,Electronics,Laptops,9030.32,7926.35,VoltEdge
397,PixelPro Cameras OF-397,Electronics,Cameras,120779.36,108611.93,PixelPro
398,TechNova Smartphones OR-398,Electronics,Smartphones,81333.51,62611.53,TechNova
399,PixelPro Headphones BF-399,Electronics,Headphones,45461.07,37285.5,PixelPro
400,ClearView Cameras BY-400,Electronics,Cameras,89266.37,77636.92,ClearView
401,LuxWear Jeans VQ-401,Clothing,Jeans,2683.63,1249.17,LuxWear
402,FitForm Jackets RZ-402,Clothing,Jackets,11653.79,4711.32,FitForm
403,FitForm Dresses ZU-403,Clothing,Dresses,1476.75,813.94,FitForm
404,UrbanThread Jeans KD-404,Clothing,Jeans,1680.12,695.25,UrbanThread
405,UrbanThread Sneakers IN-405,Clothing,Sneakers,10689.63,4402.26,UrbanThread
406,LuxWear Jackets IB-406,Clothing,Jackets,10319.53,5472.29,LuxWear
407,FitForm Jeans ZL-407,Clothing,Jeans,10758.27,5770.5,FitForm
408,UrbanThread T-Shirts KQ-408,Clothing,T-Shirts,16894.72,7594.42,UrbanThread
409,LuxWear Jackets BF-409,Clothing,Jackets,5761.23,3331.02,LuxWear
410,LuxWear Jeans PB-410,Clothing,Jeans,13290.02,5513.56,LuxWear
411,FitForm Dresses ID-411,Clothing,Dresses,13244.11,5833.2,FitForm
412,LuxWear Dresses LD-412,Clothing,Dresses,14121.78,8133.55,LuxWear
413,LuxWear T-Shirts QY-413,Clothing,T-Shirts,6328.46,3333.25,LuxWear
414,StreetPulse Jackets UN-414,Clothing,Jackets,7339.22,3744.92,StreetPulse
415,UrbanThread T-Shirts DU-415,Clothing,T-Shirts,8221.83,4908.98,UrbanThread
416,StreetPulse Dresses VW-416,Clothing,Dresses,3861.42,1820.6,StreetPulse
417,UrbanThread Jeans YR-417,Clothing,Jeans,7200.62,3077.06,UrbanThread
418,CozyKnit Jeans WA-418,Clothing,Jeans,1605.14,853.53,CozyKnit
419,LuxWear Sneakers QF-419,Clothing,Sneakers,7501.4,3630.42,LuxWear
420,CozyKnit Sneakers EB-420,Clothing,Sneakers,10804.9,4830.04,CozyKnit
421,CozyKnit Jeans VI-421,Clothing,Jeans,16297.27,9718.93,CozyKnit
422,LuxWear Dresses DW-422,Clothing,Dresses,15388.88,8483.94,LuxWear
423,StreetPulse Dresses OP-423,Clothing,Dresses,2152.22,889.11,StreetPulse
424,FitForm Dresses EX-424,Clothing,Dresses,3828.04,1824.17,FitForm
425,CozyKnit Jackets PC-425,Clothing,Jackets,11787.52,4880.96,CozyKnit
426,StreetPulse Sneakers WB-426,Clothing,Sneakers,10378.73,6041.2,StreetPulse
427,FitForm Jeans PM-427,Clothing,Jeans,5507.46,2848.95,FitForm
428,StreetPulse T-Shirts BN-428,Clothing,T-Shirts,3146.92,1347.25,StreetPulse
429,UrbanThread Jackets JP-429,Clothing,Jackets,10163.53,5576.6,UrbanThread
430,CozyKnit Sneakers IE-430,Clothing,Sneakers,8840.02,3879.01,CozyKnit
431,CozyKnit T-Shirts QH-431,Clothing,T-Shirts,1885.92,892.74,CozyKnit
432,LuxWear Dresses KN-432,Clothing,Dresses,10705.47,4669.32,LuxWear
433,UrbanThread Sneakers DS-433,Clothing,Sneakers,13741.15,6467.67,UrbanThread
434,UrbanThread Jeans QX-434,Clothing,Jeans,14469.81,6077.25,UrbanThread
435,FitForm T-Shirts XK-435,Clothing,T-Shirts,5239.19,2827.0,FitForm
436,CozyKnit Dresses MM-436,Clothing,Dresses,7895.06,3682.97,CozyKnit
437,StreetPulse Jeans VT-437,Clothing,Jeans,11056.98,5635.15,StreetPulse
438,LuxWear Jeans HX-438,Clothing,Jeans,3854.62,1744.7,LuxWear
439,UrbanThread Jeans KT-439,Clothing,Jeans,4624.49,2686.17,UrbanThread
440,StreetPulse Jackets GL-440,Clothing,Jackets,10792.09,5295.25,StreetPulse
441,UrbanThread Jeans BT-441,Clothing,Jeans,7376.31,3548.78,UrbanThread
442,FitForm T-Shirts KR-442,Clothing,T-Shirts,5537.74,2661.39,FitForm
443,StreetPulse Jeans YZ-443,Clothing,Jeans,8194.93,4186.31,StreetPulse
444,UrbanThread T-Shirts TM-444,Clothing,T-Shirts,1449.97,771.07,UrbanThread
445,CozyKnit Dresses EL-445,Clothing,Dresses,12644.55,6124.04,CozyKnit
446,CozyKnit Jackets SO-446,Clothing,Jackets,2553.4,1075.39,CozyKnit
447,UrbanThread Dresses PG-447,Clothing,Dresses,6309.27,3499.55,UrbanThread
448,CozyKnit T-Shirts SX-448,Clothing,T-Shirts,8190.08,3551.44,CozyKnit
449,LuxWear Sneakers TR-449,Clothing,Sneakers,2304.92,1087.84,LuxWear
450,StreetPulse Jeans MZ-450,Clothing,Jeans,9620.73,5148.37,StreetPulse
451,FitForm Dresses HY-451,Clothing,Dresses,16907.4,7906.44,FitForm
452,StreetPulse T-Shirts KY-452,Clothing,T-Shirts,12744.28,6460.83,StreetPulse
453,FitForm Sneakers CW-453,Clothing,Sneakers,16330.48,9225.73,FitForm
454,FitForm T-Shirts IB-454,Clothing,T-Shirts,2727.49,1390.82,FitForm
455,UrbanThread Sneakers QX-455,Clothing,Sneakers,5953.48,2403.73,UrbanThread
456,LuxWear Dresses EG-456,Clothing,Dresses,3093.3,1253.3,LuxWear
457,CozyKnit Jackets PV-457,Clothing,Jackets,15846.62,7796.67,CozyKnit
458,LuxWear T-Shirts AA-458,Clothing,T-Shirts,2668.28,1463.79,LuxWear
459,LuxWear T-Shirts FG-459,Clothing,T-Shirts,14251.87,6322.05,LuxWear
460,LuxWear Jeans BX-460,Clothing,Jeans,1771.33,955.41,LuxWear
461,LuxWear Jeans OD-461,Clothing,Jeans,6890.16,4013.32,LuxWear
462,UrbanThread Dresses TJ-462,Clothing,Dresses,9950.08,5362.05,UrbanThread
463,FitForm Sneakers BL-463,Clothing,Sneakers,10689.39,5311.17,FitForm
464,StreetPulse Dresses UH-464,Clothing,Dresses,10278.48,5002.38,StreetPulse
465,FitForm Sneakers PR-465,Clothing,Sneakers,9118.22,4746.62,FitForm
466,LuxWear Jeans NZ-466,Clothing,Jeans,7213.85,3061.59,LuxWear
467,CozyKnit Dresses IX-467,Clothing,Dresses,14136.01,7569.75,CozyKnit
468,FitForm Dresses ED-468,Clothing,Dresses,3629.9,2015.6,FitForm
469,FitForm Sneakers BU-469,Clothing,Sneakers,11327.36,4933.11,FitForm
470,LuxWear T-Shirts LR-470,Clothing,T-Shirts,14819.83,6156.88,LuxWear
471,LuxWear T-Shirts UP-471,Clothing,T-Shirts,6217.0,2545.49,LuxWear
472,LuxWear T-Shirts FR-472,Clothing,T-Shirts,7007.04,4108.69,LuxWear
473,CozyKnit Jeans CP-473,Clothing,Jeans,3335.63,1358.86,CozyKnit
474,CozyKnit Sneakers WD-474,Clothing,Sneakers,16459.99,8452.21,CozyKnit
475,CozyKnit Jackets KN-475,Clothing,Jackets,8144.28,4714.46,CozyKnit
476,StreetPulse Jackets QY-476,Clothing,Jackets,10989.49,5164.62,StreetPulse
477,StreetPulse Dresses VB-477,Clothing,Dresses,10118.17,5682.8,StreetPulse
478,FitForm T-Shirts FU-478,Clothing,T-Shirts,8856.71,3977.99,FitForm
479,StreetPulse T-Shirts LF-479,Clothing,T-Shirts,3896.5,2279.74,StreetPulse
480,StreetPulse Sneakers NW-480,Clothing,Sneakers,4008.71,1850.73,StreetPulse
481,CozyKnit T-Shirts ZQ-481,Clothing,T-Shirts,11204.4,6209.71,CozyKnit
482,CozyKnit Jackets VR-482,Clothing,Jackets,6038.81,2869.77,CozyKnit
483,FitForm Sneakers MS-483,Clothing,Sneakers,3265.22,1380.14,FitForm
484,StreetPulse Jackets RJ-484,Clothing,Jackets,7010.6,3625.7,StreetPulse
485,LuxWear Jackets AH-485,Clothing,Jackets,13355.02,7983.55,LuxWear
486,StreetPulse Jeans MF-486,Clothing,Jeans,7813.57,3453.07,StreetPulse
487,FitForm Jackets PU-487,Clothing,Jackets,11959.4,6721.91,FitForm
488,UrbanThread Jackets AF-488,Clothing,Jackets,6311.31,2733.68,UrbanThread
489,LuxWear Jackets JW-489,Clothing,Jackets,4341.93,2549.05,LuxWear
490,UrbanThread Sneakers PS-490,Clothing,Sneakers,2933.83,1438.77,UrbanThread
491,CozyKnit Jackets EP-491,Clothing,Jackets,5403.1,3080.59,CozyKnit
492,FitForm Sneakers TF-492,Clothing,Sneakers,6329.88,2864.45,FitForm
493,UrbanThread Dresses CY-493,Clothing,Dresses,10902.48,4667.21,UrbanThread
494,LuxWear Jeans BF-494,Clothing,Jeans,16308.31,9350.71,LuxWear
495,UrbanThread T-Shirts SO-495,Clothing,T-Shirts,16096.73,7053.96,UrbanThread
496,UrbanThread Jackets ZS-496,Clothing,Jackets,14485.77,8580.13,UrbanThread
497,LuxWear Sneakers PT-497,Clothing,Sneakers,14237.09,7131.49,LuxWear
498,UrbanThread Dresses QL-498,Clothing,Dresses,10900.15,6394.79,UrbanThread
499,StreetPulse Jackets XE-499,Clothing,Jackets,2869.96,1154.71,StreetPulse
500,LuxWear Jackets JH-500,Clothing,Jackets,1800.75,811.7,LuxWear
501,LuxWear T-Shirts WB-501,Clothing,T-Shirts,13873.66,8031.83,LuxWear
502,LuxWear T-Shirts VJ-502,Clothing,T-Shirts,9235.55,4825.4,LuxWear
503,StreetPulse Sneakers VW-503,Clothing,Sneakers,16537.85,6805.94,StreetPulse
504,CozyKnit Dresses SD-504,Clothing,Dresses,6806.49,3522.86,CozyKnit
505,FitForm Jackets RT-505,Clothing,Jackets,1530.93,893.4,FitForm
506,UrbanThread Sneakers QO-506,Clothing,Sneakers,5868.03,2618.05,UrbanThread
507,UrbanThread T-Shirts HU-507,Clothing,T-Shirts,7234.65,4043.17,UrbanThread
508,CozyKnit T-Shirts MU-508,Clothing,T-Shirts,10917.2,4858.95,CozyKnit
509,UrbanThread T-Shirts HV-509,Clothing,T-Shirts,9578.77,5666.89,UrbanThread
510,FitForm Jeans IW-510,Clothing,Jeans,13819.68,7482.47,FitForm
511,LuxWear Jeans SL-511,Clothing,Jeans,10402.28,4685.03,LuxWear
512,FitForm Sneakers MN-512,Clothing,Sneakers,3223.91,1716.24,FitForm
513,UrbanThread Jeans VE-513,Clothing,Jeans,7080.24,3636.3,UrbanThread
514,FitForm Sneakers RU-514,Clothing,Sneakers,10884.45,4477.7,FitForm
515,LuxWear Sneakers LW-515,Clothing,Sneakers,11880.52,5949.65,LuxWear
516,LuxWear T-Shirts HM-516,Clothing,T-Shirts,5717.33,2497.39,LuxWear
517,CozyKnit T-Shirts SG-517,Clothing,T-Shirts,15719.04,8638.43,CozyKnit
518,LuxWear Jackets MS-518,Clothing,Jackets,16658.68,7502.43,LuxWear
519,StreetPulse Sneakers OX-519,Clothing,Sneakers,6256.95,2811.64,StreetPulse
520,CozyKnit T-Shirts LT-520,Clothing,T-Shirts,1882.15,1067.25,CozyKnit
521,LuxWear Jackets AT-521,Clothing,Jackets,12670.48,5529.94,LuxWear
522,CozyKnit Dresses II-522,Clothing,Dresses,12778.26,6281.19,CozyKnit
523,UrbanThread Jackets RC-523,Clothing,Jackets,9232.1,4989.86,UrbanThread
524,LuxWear Dresses DJ-524,Clothing,Dresses,2681.36,1299.29,LuxWear
525,LuxWear T-Shirts SS-525,Clothing,T-Shirts,3729.13,1893.24,LuxWear
526,CozyKnit T-Shirts IO-526,Clothing,T-Shirts,12678.1,5092.01,CozyKnit
527,FitForm Dresses WF-527,Clothing,Dresses,11589.45,6232.97,FitForm
528,StreetPulse Jackets GA-528,Clothing,Jackets,4170.79,2206.03,StreetPulse
529,UrbanThread Jackets KS-529,Clothing,Jackets,9956.78,5963.65,UrbanThread
530,FitForm Jeans EE-530,Clothing,Jeans,1757.92,792.56,FitForm
531,FitForm T-Shirts CV-531,Clothing,T-Shirts,13187.09,6123.09,FitForm
532,StreetPulse Dresses LD-532,Clothing,Dresses,16942.08,8917.26,StreetPulse
533,CozyKnit Jackets QE-533,Clothing,Jackets,12608.72,5330.47,CozyKnit
534,FitForm Dresses HE-534,Clothing,Dresses,7386.11,3822.13,FitForm
535,FitForm Jackets ZF-535,Clothing,Jackets,10989.51,5812.37,FitForm
536,LuxWear T-Shirts EK-536,Clothing,T-Shirts,2669.25,1287.54,LuxWear
537,LuxWear Sneakers OR-537,Clothing,Sneakers,11348.74,6662.04,LuxWear
538,CozyKnit Jeans DJ-538,Clothing,Jeans,10058.43,4821.03,CozyKnit
539,FitForm Jeans JZ-539,Clothing,Jeans,10713.9,6379.2,FitForm
540,UrbanThread Dresses KT-540,Clothing,Dresses,11256.55,6418.49,UrbanThread
541,CozyKnit Jackets FP-541,Clothing,Jackets,13601.37,6235.74,CozyKnit
542,StreetPulse Sneakers HJ-542,Clothing,Sneakers,8155.14,4652.58,StreetPulse
543,UrbanThread T-Shirts WA-543,Clothing,T-Shirts,2599.89,1445.22,UrbanThread
544,CozyKnit Dresses MM-544,Clothing,Dresses,12823.48,5133.63,CozyKnit
545,LuxWear Sneakers YN-545,Clothing,Sneakers,3940.99,1862.08,LuxWear
546,StreetPulse Sneakers OX-546,Clothing,Sneakers,12037.4,4836.32,StreetPulse
547,StreetPulse Sneakers HY-547,Clothing,Sneakers,12891.78,5284.82,StreetPulse
548,UrbanThread Jackets CC-548,Clothing,Jackets,10135.69,4095.53,UrbanThread
549,LuxWear Dresses TL-549,Clothing,Dresses,12263.98,5921.52,LuxWear
550,UrbanThread Jackets BT-550,Clothing,Jackets,15887.95,7046.05,UrbanThread
551,FitForm Dresses KN-551,Clothing,Dresses,14673.1,8141.98,FitForm
552,LuxWear Jackets DN-552,Clothing,Jackets,8495.38,4280.13,LuxWear
553,FitForm Jackets VG-553,Clothing,Jackets,16010.18,7345.41,FitForm
554,CozyKnit Jeans WN-554,Clothing,Jeans,1987.5,833.19,CozyKnit
555,UrbanThread Dresses ON-555,Clothing,Dresses,13527.37,8097.4,UrbanThread
556,CozyKnit T-Shirts QQ-556,Clothing,T-Shirts,3275.32,1703.93,CozyKnit
557,UrbanThread Sneakers FK-557,Clothing,Sneakers,16314.51,9563.7,UrbanThread
558,FitForm Sneakers PL-558,Clothing,Sneakers,5658.56,3098.96,FitForm
559,CozyKnit Dresses JE-559,Clothing,Dresses,13636.6,5523.27,CozyKnit
560,UrbanThread Jeans KA-560,Clothing,Jeans,13472.03,7907.1,UrbanThread
561,CozyKnit Jackets AC-561,Clothing,Jackets,1731.09,1016.96,CozyKnit
562,StreetPulse Jeans SM-562,Clothing,Jeans,3400.08,1677.99,StreetPulse
563,StreetPulse T-Shirts ES-563,Clothing,T-Shirts,6688.02,2809.19,StreetPulse
564,StreetPulse Jeans CO-564,Clothing,Jeans,16421.63,8013.2,StreetPulse
565,FitForm Jackets ST-565,Clothing,Jackets,14280.32,6318.43,FitForm
566,LuxWear T-Shirts SS-566,Clothing,T-Shirts,16704.49,9165.65,LuxWear
567,FitForm Dresses DE-567,Clothing,Dresses,4220.81,2246.94,FitForm
568,UrbanThread Dresses RO-568,Clothing,Dresses,16163.17,6570.79,UrbanThread
569,UrbanThread Jackets QY-569,Clothing,Jackets,1548.16,705.96,UrbanThread
570,UrbanThread Jeans YO-570,Clothing,Jeans,14639.73,7140.61,UrbanThread
571,LuxWear T-Shirts LQ-571,Clothing,T-Shirts,4793.07,2488.58,LuxWear
572,UrbanThread Dresses ZM-572,Clothing,Dresses,13708.86,6720.53,UrbanThread
573,FitForm Jeans BH-573,Clothing,Jeans,8858.2,5021.23,FitForm
574,UrbanThread Jeans IO-574,Clothing,Jeans,11770.55,5974.04,UrbanThread
575,LuxWear Dresses PJ-575,Clothing,Dresses,13038.68,7065.43,LuxWear
576,StreetPulse Sneakers RJ-576,Clothing,Sneakers,8455.99,4985.73,StreetPulse
577,LuxWear T-Shirts ED-577,Clothing,T-Shirts,3802.36,2030.3,LuxWear
578,LuxWear Sneakers KY-578,Clothing,Sneakers,11622.14,6597.61,LuxWear
579,LuxWear Dresses TM-579,Clothing,Dresses,8329.58,3356.84,LuxWear
580,UrbanThread Jeans VK-580,Clothing,Jeans,1629.25,956.3,UrbanThread
581,CozyKnit Dresses SC-581,Clothing,Dresses,9711.49,4859.99,CozyKnit
582,UrbanThread Sneakers HD-582,Clothing,Sneakers,7478.63,4347.47,UrbanThread
583,StreetPulse Jackets ST-583,Clothing,Jackets,4290.63,2414.15,StreetPulse
584,CozyKnit Sneakers SZ-584,Clothing,Sneakers,13168.21,7172.88,CozyKnit
585,FitForm T-Shirts RG-585,Clothing,T-Shirts,3695.69,1703.05,FitForm
586,FitForm Sneakers IF-586,Clothing,Sneakers,6204.83,2659.17,FitForm
587,StreetPulse Dresses CF-587,Clothing,Dresses,5575.09,2248.41,StreetPulse
588,CozyKnit T-Shirts MC-588,Clothing,T-Shirts,4391.85,2473.29,CozyKnit
589,CozyKnit Jackets BV-589,Clothing,Jackets,14161.96,7610.18,CozyKnit
590,UrbanThread Dresses UM-590,Clothing,Dresses,13896.94,6934.0,UrbanThread
591,LuxWear T-Shirts QB-591,Clothing,T-Shirts,16748.94,7811.97,LuxWear
592,FitForm Jackets FO-592,Clothing,Jackets,3822.09,1619.09,FitForm
593,StreetPulse Dresses RK-593,Clothing,Dresses,12052.4,7007.19,StreetPulse
594,UrbanThread Sneakers LB-594,Clothing,Sneakers,14202.74,7925.83,UrbanThread
595,StreetPulse Jackets WR-595,Clothing,Jackets,4161.11,1782.47,StreetPulse
596,FitForm Sneakers RK-596,Clothing,Sneakers,2949.83,1321.77,FitForm
597,StreetPulse T-Shirts CW-597,Clothing,T-Shirts,15440.48,7251.87,StreetPulse
598,LuxWear T-Shirts WL-598,Clothing,T-Shirts,5218.29,2275.95,LuxWear
599,CozyKnit Sneakers EH-599,Clothing,Sneakers,9501.87,5236.78,CozyKnit
600,FitForm Sneakers PC-600,Clothing,Sneakers,2790.07,1540.19,FitForm
601,FitForm Sneakers RL-601,Clothing,Sneakers,6697.47,3415.24,FitForm
602,StreetPulse Jeans LB-602,Clothing,Jeans,11488.13,5466.22,StreetPulse
603,LuxWear T-Shirts OF-603,Clothing,T-Shirts,13937.89,6010.75,LuxWear
604,StreetPulse Dresses FE-604,Clothing,Dresses,1691.63,764.86,StreetPulse
605,FitForm Jeans WA-605,Clothing,Jeans,6175.73,3700.72,FitForm
606,CozyKnit T-Shirts VU-606,Clothing,T-Shirts,4789.44,2071.87,CozyKnit
607,CozyKnit Dresses QG-607,Clothing,Dresses,14888.91,8291.55,CozyKnit
608,StreetPulse Jackets KV-608,Clothing,Jackets,13257.85,6872.06,StreetPulse
609,CozyKnit Sneakers AS-609,Clothing,Sneakers,14965.03,6686.18,CozyKnit
610,CozyKnit Dresses FS-610,Clothing,Dresses,11706.76,6414.63,CozyKnit
611,StreetPulse T-Shirts QZ-611,Clothing,T-Shirts,1202.98,681.11,StreetPulse
612,CozyKnit Jeans WJ-612,Clothing,Jeans,7229.47,4151.38,CozyKnit
613,StreetPulse Dresses CD-613,Clothing,Dresses,7876.27,4659.56,StreetPulse
614,UrbanThread Jeans FU-614,Clothing,Jeans,5817.05,2430.63,UrbanThread
615,StreetPulse Jeans QU-615,Clothing,Jeans,13917.53,8300.4,StreetPulse
616,StreetPulse T-Shirts HX-616,Clothing,T-Shirts,11126.16,5490.37,StreetPulse
617,CozyKnit Dresses ZG-617,Clothing,Dresses,2978.77,1368.04,CozyKnit
618,CozyKnit Jackets AQ-618,Clothing,Jackets,2725.24,1503.3,CozyKnit
619,CozyKnit T-Shirts ID-619,Clothing,T-Shirts,5959.99,2862.75,CozyKnit
620,UrbanThread Dresses AD-620,Clothing,Dresses,5938.72,2680.51,UrbanThread
621,StreetPulse Sneakers MH-621,Clothing,Sneakers,15465.74,6643.27,StreetPulse
622,LuxWear T-Shirts XN-622,Clothing,T-Shirts,10572.9,4456.89,LuxWear
623,UrbanThread Jackets WF-623,Clothing,Jackets,5707.59,2934.63,UrbanThread
624,FitForm Dresses OC-624,Clothing,Dresses,10258.92,4803.59,FitForm
625,LuxWear Sneakers WD-625,Clothing,Sneakers,10663.86,6153.19,LuxWear
626,UrbanThread Jackets NR-626,Clothing,Jackets,15572.1,7259.09,UrbanThread
627,FitForm T-Shirts JI-627,Clothing,T-Shirts,15087.87,7327.36,FitForm
628,CozyKnit Jackets SC-628,Clothing,Jackets,15588.69,7905.23,CozyKnit
629,StreetPulse T-Shirts SF-629,Clothing,T-Shirts,15301.87,7824.21,StreetPulse
630,StreetPulse Jackets HB-630,Clothing,Jackets,8234.89,3641.79,StreetPulse
631,CozyKnit Dresses OM-631,Clothing,Dresses,11887.54,6819.42,CozyKnit
632,CozyKnit Sneakers ZP-632,Clothing,Sneakers,8905.14,4181.45,CozyKnit
633,FitForm Jeans TK-633,Clothing,Jeans,8671.77,3496.73,FitForm
634,FitForm T-Shirts TJ-634,Clothing,T-Shirts,6917.28,3496.69,FitForm
635,StreetPulse Jeans AJ-635,Clothing,Jeans,3412.38,1858.51,StreetPulse
636,UrbanThread T-Shirts AF-636,Clothing,T-Shirts,6435.28,3240.75,UrbanThread
637,LuxWear Dresses OH-637,Clothing,Dresses,8693.76,4188.88,LuxWear
638,UrbanThread Jackets DH-638,Clothing,Jackets,1321.09,734.77,UrbanThread
639,CozyKnit Dresses PJ-639,Clothing,Dresses,2906.81,1547.09,CozyKnit
640,LuxWear Jackets FT-640,Clothing,Jackets,10238.37,5093.25,LuxWear
641,UrbanThread Dresses SG-641,Clothing,Dresses,7472.84,4353.54,UrbanThread
642,UrbanThread T-Shirts TR-642,Clothing,T-Shirts,2998.65,1592.15,UrbanThread
643,LuxWear T-Shirts AE-643,Clothing,T-Shirts,11871.64,7016.49,LuxWear
644,LuxWear Dresses EP-644,Clothing,Dresses,15884.94,9006.11,LuxWear
645,StreetPulse Sneakers DJ-645,Clothing,Sneakers,7694.13,3219.82,StreetPulse
646,LuxWear Jackets JY-646,Clothing,Jackets,10804.9,5814.39,LuxWear
647,FitForm Jackets MM-647,Clothing,Jackets,16289.96,7098.52,FitForm
648,StreetPulse T-Shirts GV-648,Clothing,T-Shirts,1233.24,562.96,StreetPulse
649,CozyKnit T-Shirts IE-649,Clothing,T-Shirts,12048.12,6953.0,CozyKnit
